timestamp,soil1,soil2,light,vandstand,pumpe
22-05-2026 15:01:34,93.7,94.7,26,Massere af vand,FRA
22-05-2026 15:01:35,93.1,93.9,30,Massere af vand,FRA
22-05-2026 15:01:36,94.1,94.6,29,Massere af vand,FRA
22-05-2026 15:01:37,93.0,94.3,25,Massere af vand,FRA
22-05-2026 15:01:38,93.5,94.1,29,Massere af vand,FRA
22-05-2026 15:01:39,93.9,94.5,29,Massere af vand,FRA
22-05-2026 15:01:40,94.0,93.9,29,Massere af vand,FRA
22-05-2026 15:01:41,93.9,94.2,29,Massere af vand,FRA
22-05-2026 15:01:42,94.1,94.1,31,Massere af vand,FRA
22-05-2026 15:01:43,91.8,91.7,31,Massere af vand,FRA
22-05-2026 15:01:44,95.9,96.9,25,Fyld vand,FRA
22-05-2026 15:01:45,95.9,96.8,26,Fyld vand,FRA
22-05-2026 15:01:46,95.8,96.9,23,Fyld vand,FRA
22-05-2026 15:01:47,95.7,96.1,27,Fyld vand,FRA
22-05-2026 15:01:48,96.9,96.3,24,Fyld vand,FRA
22-05-2026 15:01:49,95.7,96.7,25,Fyld vand,FRA
22-05-2026 15:01:50,96.4,96.5,26,Fyld vand,FRA
22-05-2026 15:01:51,96.4,97.0,23,Fyld vand,FRA
22-05-2026 15:01:52,98.7,99.3,21,Fyld vand,FRA
22-05-2026 15:01:53,97.8,98.5,21,Fyld vand,FRA
22-05-2026 15:01:54,97.9,98.9,21,Fyld vand,FRA
22-05-2026 15:01:55,98.3,98.5,22,Fyld vand,FRA
22-05-2026 15:01:56,98.3,98.7,21,Fyld vand,FRA
22-05-2026 15:01:57,98.6,98.3,23,Fyld vand,FRA
22-05-2026 15:01:58,98.7,99.1,24,Fyld vand,FRA
22-05-2026 15:01:59,97.9,98.7,12,Fyld vand,FRA
22-05-2026 15:02:00,97.2,98.1,10,Fyld vand,FRA
22-05-2026 15:02:01,97.5,97.7,6,Fyld vand,FRA
22-05-2026 15:02:02,97.0,97.1,4,Fyld vand,FRA
22-05-2026 15:02:03,94.4,94.8,11,Fyld vand,FRA
22-05-2026 15:02:04,95.6,94.9,9,Fyld vand,FRA
22-05-2026 15:02:05,94.9,95.7,23,Fyld vand,FRA
22-05-2026 15:02:06,95.8,95.9,22,Fyld vand,FRA
22-05-2026 15:02:07,96.5,96.1,24,Fyld vand,FRA
22-05-2026 15:02:08,95.7,96.7,23,Fyld vand,FRA
22-05-2026 15:02:09,96.0,96.5,22,Fyld vand,FRA
22-05-2026 15:02:10,96.4,96.9,21,Fyld vand,FRA
22-05-2026 15:02:11,95.9,96.7,21,Fyld vand,FRA
22-05-2026 15:02:12,95.8,96.1,24,Fyld vand,FRA
22-05-2026 15:02:13,96.6,96.7,22,Fyld vand,FRA
22-05-2026 15:02:14,96.6,96.3,22,Fyld vand,FRA
22-05-2026 15:02:15,95.7,96.7,22,Fyld vand,FRA
22-05-2026 15:02:16,95.8,95.6,21,Fyld vand,FRA
22-05-2026 15:02:17,95.8,96.3,22,Fyld vand,FRA
22-05-2026 15:02:18,96.6,96.3,23,Fyld vand,FRA
22-05-2026 15:02:19,95.8,96.9,20,Fyld vand,FRA
22-05-2026 15:02:20,95.4,96.5,22,Fyld vand,FRA
22-05-2026 15:02:21,96.3,96.5,25,Fyld vand,FRA
22-05-2026 15:02:22,96.0,97.1,23,Fyld vand,FRA
22-05-2026 15:02:25,96.0,97.1,23,Fyld vand,FRA
22-05-2026 15:03:29,96.0,97.1,23,Fyld vand,FRA
22-05-2026 15:04:56,96.0,97.1,23,Fyld vand,FRA
22-05-2026 15:05:52,96.0,97.1,23,Fyld vand,FRA
22-05-2026 15:07:03,100.0,100.0,9,Fyld vand,FRA
22-05-2026 15:07:04,95.4,96.2,23,Massere af vand,FRA
22-05-2026 15:07:05,96.7,96.8,20,Massere af vand,FRA
22-05-2026 15:07:07,96.7,96.8,20,Massere af vand,FRA
22-05-2026 15:07:18,100.0,100.0,12,Massere af vand,FRA
22-05-2026 15:07:19,94.1,94.7,29,Massere af vand,FRA
22-05-2026 15:07:20,97.2,97.7,21,Massere af vand,FRA
22-05-2026 15:07:21,94.9,95.7,26,Massere af vand,FRA
22-05-2026 15:07:22,95.3,96.8,24,Massere af vand,FRA
22-05-2026 15:07:23,95.5,96.2,23,Massere af vand,FRA
22-05-2026 15:07:24,95.3,96.4,24,Massere af vand,FRA
22-05-2026 15:07:25,95.4,96.1,24,Massere af vand,FRA
22-05-2026 15:07:26,95.5,96.4,24,Massere af vand,FRA
22-05-2026 15:07:27,95.8,96.5,23,Massere af vand,FRA
22-05-2026 15:07:28,95.6,96.4,26,Massere af vand,FRA
22-05-2026 15:07:29,96.2,96.4,25,Massere af vand,FRA
22-05-2026 15:07:30,95.9,96.3,20,Massere af vand,FRA
22-05-2026 15:07:31,94.9,95.8,20,Massere af vand,FRA
22-05-2026 15:07:32,93.0,93.7,21,Massere af vand,FRA
22-05-2026 15:07:33,86.1,85.3,21,Massere af vand,FRA
22-05-2026 15:07:46,100.0,100.0,10,Massere af vand,FRA
22-05-2026 15:07:47,94.5,95.2,26,Massere af vand,FRA
22-05-2026 15:07:48,95.7,96.4,24,Massere af vand,FRA
22-05-2026 15:07:49,95.3,96.6,27,Massere af vand,FRA
22-05-2026 15:07:50,95.9,96.6,24,Massere af vand,FRA
22-05-2026 15:07:51,95.5,96.7,24,Massere af vand,FRA
22-05-2026 15:07:52,95.9,96.6,25,Massere af vand,FRA
22-05-2026 15:07:53,96.1,96.9,24,Massere af vand,FRA
22-05-2026 15:07:54,83.5,78.5,26,Massere af vand,FRA
22-05-2026 15:08:02,100.0,100.0,10,Massere af vand,FRA
22-05-2026 15:08:03,94.9,95.3,25,Massere af vand,FRA
22-05-2026 15:08:04,95.7,96.5,24,Massere af vand,FRA
22-05-2026 15:08:05,96.1,96.5,24,Massere af vand,FRA
22-05-2026 15:08:06,95.9,96.7,24,Massere af vand,FRA
22-05-2026 15:08:07,95.9,96.2,23,Massere af vand,FRA
22-05-2026 15:08:08,96.0,96.3,24,Massere af vand,FRA
22-05-2026 15:08:09,95.9,96.5,22,Massere af vand,FRA
22-05-2026 15:08:10,95.7,96.2,26,Massere af vand,FRA
22-05-2026 15:08:11,95.9,96.6,23,Massere af vand,FRA
22-05-2026 15:08:12,95.4,96.6,23,Massere af vand,FRA
22-05-2026 15:08:13,95.4,96.5,25,Massere af vand,FRA
22-05-2026 15:08:14,95.8,96.7,25,Massere af vand,FRA
22-05-2026 15:08:15,95.8,96.1,23,Massere af vand,FRA
22-05-2026 15:08:16,95.9,96.4,25,Massere af vand,FRA
22-05-2026 15:08:17,95.9,96.7,24,Massere af vand,FRA
22-05-2026 15:08:18,95.8,96.3,23,Massere af vand,FRA
22-05-2026 15:08:19,95.7,96.5,22,Massere af vand,FRA
22-05-2026 15:08:20,95.5,96.5,23,Massere af vand,FRA
22-05-2026 15:08:21,95.7,96.3,22,Massere af vand,FRA
22-05-2026 15:08:22,96.0,96.3,24,Massere af vand,FRA
22-05-2026 15:08:23,95.9,96.7,24,Massere af vand,FRA
22-05-2026 15:08:24,96.3,97.1,22,Massere af vand,FRA
22-05-2026 15:08:25,96.0,96.4,24,Massere af vand,FRA
22-05-2026 15:08:26,96.0,96.5,25,Massere af vand,FRA
22-05-2026 15:08:27,96.1,96.9,23,Massere af vand,FRA
22-05-2026 15:08:28,96.3,96.9,24,Massere af vand,FRA
22-05-2026 15:08:29,95.8,97.0,22,Massere af vand,FRA
22-05-2026 15:08:30,96.0,97.2,24,Massere af vand,FRA
22-05-2026 15:08:31,95.9,96.6,22,Massere af vand,FRA
22-05-2026 15:08:32,95.8,96.7,23,Massere af vand,FRA
22-05-2026 15:08:33,96.4,96.9,25,Massere af vand,FRA
22-05-2026 15:08:34,96.3,96.9,24,Massere af vand,FRA
22-05-2026 15:08:35,96.1,96.9,23,Massere af vand,FRA
22-05-2026 15:08:36,95.9,96.9,24,Massere af vand,FRA
22-05-2026 15:08:37,96.3,96.7,21,Massere af vand,FRA
22-05-2026 15:08:38,95.5,96.9,26,Massere af vand,FRA
22-05-2026 15:08:39,96.4,96.9,24,Massere af vand,FRA
22-05-2026 15:08:40,96.0,96.7,24,Massere af vand,FRA
22-05-2026 15:08:41,96.4,97.1,21,Massere af vand,FRA
22-05-2026 15:08:42,96.1,96.6,21,Massere af vand,FRA
22-05-2026 15:08:43,95.9,96.3,20,Massere af vand,FRA
22-05-2026 15:08:44,95.4,96.2,19,Massere af vand,FRA
22-05-2026 15:08:45,95.6,96.1,18,Massere af vand,FRA
22-05-2026 15:08:46,95.7,96.0,16,Massere af vand,FRA
22-05-2026 15:08:47,94.2,95.3,19,Massere af vand,FRA
22-05-2026 15:08:50,94.2,95.3,19,Massere af vand,FRA
22-05-2026 15:08:59,100.0,100.0,8,Massere af vand,FRA
22-05-2026 15:09:00,95.1,96.3,21,Massere af vand,FRA
22-05-2026 15:09:01,96.1,96.5,22,Massere af vand,FRA
22-05-2026 15:09:02,95.6,96.7,22,Massere af vand,FRA
22-05-2026 15:09:03,95.9,97.0,20,Massere af vand,FRA
22-05-2026 15:09:04,95.9,97.3,19,Massere af vand,FRA
22-05-2026 15:09:05,96.1,96.5,23,Massere af vand,FRA
22-05-2026 15:09:06,96.1,96.1,21,Massere af vand,FRA
22-05-2026 15:09:07,95.7,96.5,19,Massere af vand,FRA
22-05-2026 15:09:08,92.1,93.3,22,Massere af vand,FRA
22-05-2026 15:09:09,92.7,93.4,22,Massere af vand,FRA
22-05-2026 15:09:10,93.2,93.9,22,Massere af vand,FRA
22-05-2026 15:09:11,92.4,93.7,21,Massere af vand,FRA
22-05-2026 15:09:12,92.3,93.7,20,Massere af vand,FRA
22-05-2026 15:09:13,0.3,12.9,23,Massere af vand,TIL
22-05-2026 15:09:14,0.0,5.0,25,Massere af vand,TIL
22-05-2026 15:09:15,0.0,2.5,25,Massere af vand,TIL
22-05-2026 15:09:16,0.0,0.0,24,Massere af vand,TIL
22-05-2026 15:09:17,0.0,0.0,27,Massere af vand,TIL
22-05-2026 15:09:18,0.0,0.0,26,Massere af vand,FRA
22-05-2026 15:09:19,0.0,0.0,22,Massere af vand,FRA
22-05-2026 15:09:20,0.0,0.0,22,Massere af vand,FRA
22-05-2026 15:09:21,0.0,0.0,22,Massere af vand,FRA
22-05-2026 15:09:22,0.0,0.0,21,Massere af vand,FRA
22-05-2026 15:09:23,0.0,0.0,20,Massere af vand,FRA
22-05-2026 15:09:25,0.0,0.0,20,Massere af vand,FRA
22-05-2026 15:09:26,0.0,0.0,19,Massere af vand,FRA
22-05-2026 15:09:27,95.7,96.1,22,Massere af vand,FRA
22-05-2026 15:09:28,95.8,96.2,22,Massere af vand,FRA
22-05-2026 15:09:29,95.9,96.3,20,Massere af vand,FRA
22-05-2026 15:09:30,95.6,96.5,21,Massere af vand,FRA
22-05-2026 15:09:31,95.7,96.6,23,Massere af vand,FRA
22-05-2026 15:09:32,95.5,96.6,23,Massere af vand,FRA
22-05-2026 15:09:33,95.7,97.2,24,Massere af vand,FRA
22-05-2026 15:09:34,96.0,96.9,20,Massere af vand,FRA
22-05-2026 15:09:35,95.7,96.1,22,Massere af vand,FRA
22-05-2026 15:09:36,96.0,96.8,20,Massere af vand,FRA
22-05-2026 15:09:37,95.8,96.2,21,Massere af vand,FRA
22-05-2026 15:09:38,95.9,96.4,22,Massere af vand,FRA
22-05-2026 15:09:39,95.7,96.6,22,Massere af vand,FRA
22-05-2026 15:09:40,95.8,96.8,22,Massere af vand,FRA
22-05-2026 15:09:41,95.6,97.1,24,Massere af vand,FRA
22-05-2026 15:09:42,96.1,96.7,20,Massere af vand,FRA
22-05-2026 15:09:43,95.7,96.7,23,Massere af vand,FRA
22-05-2026 15:09:44,95.9,96.9,20,Massere af vand,FRA
22-05-2026 15:09:45,95.8,96.9,21,Massere af vand,FRA
22-05-2026 15:09:46,96.3,96.7,23,Massere af vand,FRA
22-05-2026 15:09:47,95.9,96.4,23,Massere af vand,FRA
22-05-2026 15:09:48,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:09:49,96.1,96.7,22,Massere af vand,FRA
22-05-2026 15:09:50,95.7,96.9,21,Massere af vand,FRA
22-05-2026 15:09:51,95.6,96.7,20,Massere af vand,FRA
22-05-2026 15:09:52,96.1,96.4,22,Massere af vand,FRA
22-05-2026 15:09:53,95.8,96.5,21,Massere af vand,FRA
22-05-2026 15:09:54,95.7,96.8,21,Massere af vand,FRA
22-05-2026 15:09:55,95.8,96.6,22,Massere af vand,FRA
22-05-2026 15:09:56,96.1,96.7,23,Massere af vand,FRA
22-05-2026 15:09:57,96.3,97.0,23,Massere af vand,FRA
22-05-2026 15:09:58,95.7,96.5,22,Massere af vand,FRA
22-05-2026 15:09:59,95.9,97.0,23,Massere af vand,FRA
22-05-2026 15:10:00,96.0,96.6,22,Massere af vand,FRA
22-05-2026 15:10:01,95.7,96.5,21,Massere af vand,FRA
22-05-2026 15:10:02,95.7,96.7,22,Massere af vand,FRA
22-05-2026 15:10:03,96.2,96.7,20,Massere af vand,FRA
22-05-2026 15:10:04,95.6,96.6,21,Massere af vand,FRA
22-05-2026 15:10:05,95.9,96.5,22,Massere af vand,FRA
22-05-2026 15:10:06,96.0,96.9,21,Massere af vand,FRA
22-05-2026 15:10:07,96.2,96.9,21,Massere af vand,FRA
22-05-2026 15:10:08,95.7,96.7,21,Massere af vand,FRA
22-05-2026 15:10:09,95.8,96.7,21,Massere af vand,FRA
22-05-2026 15:10:10,95.6,96.6,21,Massere af vand,FRA
22-05-2026 15:10:11,95.7,96.6,23,Massere af vand,FRA
22-05-2026 15:10:12,95.9,96.9,24,Massere af vand,FRA
22-05-2026 15:10:13,95.9,96.4,23,Massere af vand,FRA
22-05-2026 15:10:14,95.7,97.0,23,Massere af vand,FRA
22-05-2026 15:10:15,95.8,96.4,22,Massere af vand,FRA
22-05-2026 15:10:16,95.9,96.9,20,Massere af vand,FRA
22-05-2026 15:10:17,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:10:18,96.1,96.9,22,Massere af vand,FRA
22-05-2026 15:10:19,95.5,97.1,23,Massere af vand,FRA
22-05-2026 15:10:20,95.8,97.0,19,Massere af vand,FRA
22-05-2026 15:10:21,95.7,96.7,21,Massere af vand,FRA
22-05-2026 15:10:22,96.1,96.9,20,Massere af vand,FRA
22-05-2026 15:10:23,96.3,96.7,24,Massere af vand,FRA
22-05-2026 15:10:24,96.3,96.7,20,Massere af vand,FRA
22-05-2026 15:10:25,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:10:26,96.3,96.9,23,Massere af vand,FRA
22-05-2026 15:10:27,96.1,96.7,24,Massere af vand,FRA
22-05-2026 15:10:28,96.1,97.1,23,Massere af vand,FRA
22-05-2026 15:10:29,96.7,97.1,22,Massere af vand,FRA
22-05-2026 15:10:30,96.2,96.7,23,Massere af vand,FRA
22-05-2026 15:10:31,96.3,96.7,20,Massere af vand,FRA
22-05-2026 15:10:32,95.9,96.9,23,Massere af vand,FRA
22-05-2026 15:10:33,96.0,96.5,22,Massere af vand,FRA
22-05-2026 15:10:34,95.9,96.5,22,Massere af vand,FRA
22-05-2026 15:10:35,96.1,96.7,21,Massere af vand,FRA
22-05-2026 15:10:36,96.1,97.0,23,Massere af vand,FRA
22-05-2026 15:10:37,95.7,96.5,24,Massere af vand,FRA
22-05-2026 15:10:38,96.7,96.9,22,Massere af vand,FRA
22-05-2026 15:10:39,96.0,96.8,22,Massere af vand,FRA
22-05-2026 15:10:40,95.9,96.9,23,Massere af vand,FRA
22-05-2026 15:10:42,95.9,96.7,23,Massere af vand,FRA
22-05-2026 15:10:43,96.2,96.9,21,Massere af vand,FRA
22-05-2026 15:10:44,95.7,96.8,20,Massere af vand,FRA
22-05-2026 15:10:45,95.7,96.8,22,Massere af vand,FRA
22-05-2026 15:10:46,95.7,96.8,19,Massere af vand,FRA
22-05-2026 15:10:47,96.0,96.3,19,Massere af vand,FRA
22-05-2026 15:10:48,95.7,96.9,19,Massere af vand,FRA
22-05-2026 15:10:49,96.1,96.4,20,Massere af vand,FRA
22-05-2026 15:10:50,95.7,97.3,21,Massere af vand,FRA
22-05-2026 15:10:51,96.1,96.9,22,Massere af vand,FRA
22-05-2026 15:10:52,96.0,96.7,23,Massere af vand,FRA
22-05-2026 15:10:53,81.1,84.3,32,Massere af vand,TIL
22-05-2026 15:10:54,30.1,29.1,24,Massere af vand,TIL
22-05-2026 15:10:55,32.2,31.0,26,Massere af vand,TIL
22-05-2026 15:10:56,35.7,31.5,23,Massere af vand,TIL
22-05-2026 15:10:57,37.7,40.2,22,Massere af vand,FRA
22-05-2026 15:10:58,95.4,96.9,21,Massere af vand,FRA
22-05-2026 15:10:59,96.1,96.5,20,Massere af vand,FRA
22-05-2026 15:11:00,95.8,96.7,24,Massere af vand,FRA
22-05-2026 15:11:01,81.1,84.3,33,Massere af vand,TIL
22-05-2026 15:11:02,31.2,29.9,22,Massere af vand,TIL
22-05-2026 15:11:03,28.9,34.9,20,Massere af vand,FRA
22-05-2026 15:11:04,95.9,96.6,19,Massere af vand,FRA
22-05-2026 15:11:05,95.6,96.6,21,Massere af vand,FRA
22-05-2026 15:11:06,95.9,96.7,22,Massere af vand,FRA
22-05-2026 15:11:07,95.7,96.7,25,Massere af vand,FRA
22-05-2026 15:11:08,96.1,97.1,22,Massere af vand,FRA
22-05-2026 15:11:09,95.8,96.9,25,Massere af vand,FRA
22-05-2026 15:11:10,95.9,96.6,22,Massere af vand,FRA
22-05-2026 15:11:11,95.7,96.7,23,Massere af vand,FRA
22-05-2026 15:11:12,95.7,97.0,22,Massere af vand,FRA
22-05-2026 15:11:13,96.0,97.0,23,Massere af vand,FRA
22-05-2026 15:11:14,96.6,97.1,23,Massere af vand,FRA
22-05-2026 15:11:15,81.1,84.0,35,Massere af vand,TIL
22-05-2026 15:11:16,35.1,36.3,24,Massere af vand,TIL
22-05-2026 15:11:17,37.0,37.1,28,Massere af vand,TIL
22-05-2026 15:11:18,31.5,29.9,25,Massere af vand,TIL
22-05-2026 15:11:19,31.5,32.7,20,Massere af vand,TIL
22-05-2026 15:11:20,34.8,34.0,28,Massere af vand,FRA
22-05-2026 15:11:21,96.5,97.3,20,Massere af vand,FRA
22-05-2026 15:11:22,95.6,97.1,25,Massere af vand,FRA
22-05-2026 15:11:23,96.3,97.0,22,Massere af vand,FRA
22-05-2026 15:11:24,96.1,96.9,23,Massere af vand,FRA
22-05-2026 15:11:25,96.1,96.7,21,Massere af vand,FRA
22-05-2026 15:11:26,95.7,96.6,22,Massere af vand,FRA
22-05-2026 15:11:27,96.5,97.3,24,Massere af vand,FRA
22-05-2026 15:11:28,96.0,96.7,22,Massere af vand,FRA
22-05-2026 15:11:29,95.9,97.0,23,Massere af vand,FRA
22-05-2026 15:11:30,96.1,97.1,22,Massere af vand,FRA
22-05-2026 15:11:31,96.3,96.8,23,Massere af vand,FRA
22-05-2026 15:11:32,96.2,96.5,24,Massere af vand,FRA
22-05-2026 15:11:33,96.2,97.1,22,Massere af vand,FRA
22-05-2026 15:11:34,95.8,97.0,22,Massere af vand,FRA
22-05-2026 15:11:35,96.4,97.0,25,Massere af vand,FRA
22-05-2026 15:11:36,96.3,97.3,23,Massere af vand,FRA
22-05-2026 15:11:37,96.0,96.6,23,Massere af vand,FRA
22-05-2026 15:11:38,96.0,97.0,22,Massere af vand,FRA
22-05-2026 15:11:39,95.9,96.9,23,Massere af vand,FRA
22-05-2026 15:11:40,96.1,96.7,22,Massere af vand,FRA
22-05-2026 15:11:41,95.9,97.1,25,Massere af vand,FRA
22-05-2026 15:11:42,96.2,97.0,23,Massere af vand,FRA
22-05-2026 15:11:43,96.2,96.9,22,Massere af vand,FRA
22-05-2026 15:11:44,96.0,96.7,25,Massere af vand,FRA
22-05-2026 15:11:45,95.9,96.9,23,Massere af vand,FRA
22-05-2026 15:11:46,96.3,97.0,23,Massere af vand,FRA
22-05-2026 15:11:47,95.9,96.9,24,Massere af vand,FRA
22-05-2026 15:11:48,96.2,96.9,24,Massere af vand,FRA
22-05-2026 15:11:49,96.0,97.2,24,Massere af vand,FRA
22-05-2026 15:11:50,96.5,96.9,24,Massere af vand,FRA
22-05-2026 15:11:51,96.0,96.9,24,Massere af vand,FRA
22-05-2026 15:11:52,96.0,97.3,23,Massere af vand,FRA
22-05-2026 15:11:53,96.2,96.7,22,Massere af vand,FRA
22-05-2026 15:11:54,96.1,97.0,24,Massere af vand,FRA
22-05-2026 15:11:55,96.1,96.7,23,Massere af vand,FRA
22-05-2026 15:11:56,96.3,97.1,22,Massere af vand,FRA
22-05-2026 15:11:58,95.9,96.9,23,Massere af vand,FRA
22-05-2026 15:11:59,96.3,96.7,20,Massere af vand,FRA
22-05-2026 15:12:00,95.7,96.5,23,Massere af vand,FRA
22-05-2026 15:12:01,96.0,96.9,22,Massere af vand,FRA
22-05-2026 15:12:02,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:12:03,96.2,97.1,22,Massere af vand,FRA
22-05-2026 15:12:04,96.1,96.9,23,Massere af vand,FRA
22-05-2026 15:12:05,96.1,97.0,22,Massere af vand,FRA
22-05-2026 15:12:06,96.1,97.1,24,Massere af vand,FRA
22-05-2026 15:12:07,96.3,96.9,25,Massere af vand,FRA
22-05-2026 15:12:08,96.0,96.9,21,Massere af vand,FRA
22-05-2026 15:12:09,95.8,97.0,21,Massere af vand,FRA
22-05-2026 15:12:10,95.8,96.7,24,Massere af vand,FRA
22-05-2026 15:12:11,96.1,97.1,24,Massere af vand,FRA
22-05-2026 15:12:12,96.1,97.1,22,Massere af vand,FRA
22-05-2026 15:12:13,96.1,96.7,22,Massere af vand,FRA
22-05-2026 15:12:14,96.1,96.7,21,Massere af vand,FRA
22-05-2026 15:12:15,96.1,96.4,24,Massere af vand,FRA
22-05-2026 15:12:16,96.3,97.0,24,Massere af vand,FRA
22-05-2026 15:12:17,96.1,97.3,24,Massere af vand,FRA
22-05-2026 15:12:18,96.0,96.8,23,Massere af vand,FRA
22-05-2026 15:12:19,96.1,97.1,23,Massere af vand,FRA
22-05-2026 15:12:20,96.5,96.9,24,Massere af vand,FRA
22-05-2026 15:12:21,96.5,96.9,23,Massere af vand,FRA
22-05-2026 15:12:22,96.3,97.1,23,Massere af vand,FRA
22-05-2026 15:12:23,96.1,96.7,21,Massere af vand,FRA
22-05-2026 15:12:24,96.4,96.5,22,Massere af vand,FRA
22-05-2026 15:12:25,96.2,97.0,21,Massere af vand,FRA
22-05-2026 15:12:26,95.9,96.8,22,Massere af vand,FRA
22-05-2026 15:12:27,95.9,97.1,19,Massere af vand,FRA
22-05-2026 15:12:28,95.9,96.9,24,Massere af vand,FRA
22-05-2026 15:12:29,96.1,96.7,21,Massere af vand,FRA
22-05-2026 15:12:30,96.1,97.0,22,Massere af vand,FRA
22-05-2026 15:12:31,96.2,96.9,22,Massere af vand,FRA
22-05-2026 15:12:32,95.9,96.9,23,Massere af vand,FRA
22-05-2026 15:12:33,96.1,96.9,22,Massere af vand,FRA
22-05-2026 15:12:34,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:12:35,96.0,96.7,23,Massere af vand,FRA
22-05-2026 15:12:36,95.5,96.8,22,Massere af vand,FRA
22-05-2026 15:12:37,95.9,96.7,25,Massere af vand,FRA
22-05-2026 15:12:38,96.1,97.1,22,Massere af vand,FRA
22-05-2026 15:12:39,95.5,96.9,23,Massere af vand,FRA
22-05-2026 15:12:40,96.3,96.9,22,Massere af vand,FRA
22-05-2026 15:12:41,96.3,96.7,24,Massere af vand,FRA
22-05-2026 15:12:42,96.1,96.8,21,Massere af vand,FRA
22-05-2026 15:12:43,96.1,97.1,21,Massere af vand,FRA
22-05-2026 15:12:44,96.1,96.9,20,Massere af vand,FRA
22-05-2026 15:12:45,96.2,96.9,22,Massere af vand,FRA
22-05-2026 15:12:46,96.0,96.7,24,Massere af vand,FRA
22-05-2026 15:12:47,96.1,96.9,21,Massere af vand,FRA
22-05-2026 15:12:48,95.7,96.9,21,Massere af vand,FRA
22-05-2026 15:12:49,96.1,96.9,23,Massere af vand,FRA
22-05-2026 15:12:50,96.4,96.9,21,Massere af vand,FRA
22-05-2026 15:12:51,95.9,96.8,21,Massere af vand,FRA
22-05-2026 15:12:52,95.9,97.3,22,Massere af vand,FRA
22-05-2026 15:12:53,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:12:54,95.7,97.2,24,Massere af vand,FRA
22-05-2026 15:12:55,95.9,97.1,21,Massere af vand,FRA
22-05-2026 15:12:56,96.3,97.1,21,Massere af vand,FRA
22-05-2026 15:12:57,95.7,96.8,21,Massere af vand,FRA
22-05-2026 15:12:58,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:12:59,95.8,96.9,21,Massere af vand,FRA
22-05-2026 15:13:00,95.8,96.9,24,Massere af vand,FRA
22-05-2026 15:13:01,96.1,97.3,21,Massere af vand,FRA
22-05-2026 15:13:02,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:13:03,96.1,96.7,23,Massere af vand,FRA
22-05-2026 15:13:04,95.9,97.1,24,Massere af vand,FRA
22-05-2026 15:13:05,96.3,96.9,23,Massere af vand,FRA
22-05-2026 15:13:06,96.0,97.0,23,Massere af vand,FRA
22-05-2026 15:13:07,95.8,96.8,25,Massere af vand,FRA
22-05-2026 15:13:08,96.1,97.1,24,Massere af vand,FRA
22-05-2026 15:13:09,96.1,97.3,21,Massere af vand,FRA
22-05-2026 15:13:10,96.1,96.5,25,Massere af vand,FRA
22-05-2026 15:13:11,96.0,97.3,23,Massere af vand,FRA
22-05-2026 15:13:12,96.4,97.0,21,Massere af vand,FRA
22-05-2026 15:13:13,95.8,96.6,21,Massere af vand,FRA
22-05-2026 15:13:15,96.1,96.7,23,Massere af vand,FRA
22-05-2026 15:13:16,95.9,96.7,22,Massere af vand,FRA
22-05-2026 15:13:17,95.9,97.1,21,Massere af vand,FRA
22-05-2026 15:13:18,96.1,97.0,22,Massere af vand,FRA
22-05-2026 15:13:19,96.1,96.8,21,Massere af vand,FRA
22-05-2026 15:13:20,95.7,96.7,23,Massere af vand,FRA
22-05-2026 15:13:21,96.1,96.9,23,Massere af vand,FRA
22-05-2026 15:13:22,95.7,96.7,23,Massere af vand,FRA
22-05-2026 15:13:23,96.2,96.9,22,Massere af vand,FRA
22-05-2026 15:13:24,96.4,96.9,23,Massere af vand,FRA
22-05-2026 15:13:25,96.2,96.9,23,Massere af vand,FRA
22-05-2026 15:13:26,96.4,97.2,22,Massere af vand,FRA
22-05-2026 15:13:27,96.4,97.2,23,Massere af vand,FRA
22-05-2026 15:13:28,96.3,97.1,23,Massere af vand,FRA
22-05-2026 15:13:29,96.2,96.6,24,Massere af vand,FRA
22-05-2026 15:13:30,96.4,96.9,22,Massere af vand,FRA
22-05-2026 15:13:31,96.2,96.6,23,Massere af vand,FRA
22-05-2026 15:13:32,95.5,97.0,22,Massere af vand,FRA
22-05-2026 15:13:33,96.0,96.9,24,Massere af vand,FRA
22-05-2026 15:13:34,96.5,97.4,23,Massere af vand,FRA
22-05-2026 15:13:35,96.1,97.2,23,Massere af vand,FRA
22-05-2026 15:13:36,96.2,97.0,21,Massere af vand,FRA
22-05-2026 15:13:37,95.8,96.9,22,Massere af vand,FRA
22-05-2026 15:13:38,96.1,97.1,22,Massere af vand,FRA
22-05-2026 15:13:39,96.2,96.7,20,Massere af vand,FRA
22-05-2026 15:13:40,95.9,96.9,22,Massere af vand,FRA
22-05-2026 15:13:41,96.2,97.1,23,Massere af vand,FRA
22-05-2026 15:13:42,96.3,97.1,21,Massere af vand,FRA
22-05-2026 15:13:43,96.1,96.7,22,Massere af vand,FRA
22-05-2026 15:13:44,96.3,96.9,24,Massere af vand,FRA
